fund_id,fund_name,fm_id,strategy,sector,region,country,target_fund_size_amt,target_fund_size_currency,fund_size_amt,fund_currency,status,stage,vintage_year,open_date
46379,M3 Ventures III,19664,Venture Capital / Growth Equity,Diversified,North America,United States,75000000.0,USD,12160000.0,USD,Currently Investing,2nd Close,2019,2019-5
46417,Round Hill Music Royalty Fund III,15843,Mezzanine / Debt,Other,North America,United States,,,136480000.0,USD,Launched,,2019,2019-3
46427,Providence Sedona Co-Investment,6650,Buyout / Corporate Private Equity,TMT,North America,,,,,,Launched,,2019,2019-5
46493,OCA Ventures IV,7846,Venture Capital / Growth Equity,Financial Services,North America,United States,125000000.0,USD,67810000.0,USD,Currently Investing,1st Close,2019,2019-5
46493,OCA Ventures IV,7846,Venture Capital / Growth Equity,TMT,North America,United States,125000000.0,USD,67810000.0,USD,Currently Investing,1st Close,2019,2019-5
46493,OCA Ventures IV,7846,Venture Capital / Growth Equity,Transport,North America,United States,125000000.0,USD,67810000.0,USD,Currently Investing,1st Close,2019,2019-5
46523,Medical Technology Breakthrough Fund,19768,Venture Capital / Growth Equity,Healthcare,North America,United States,175000000.0,USD,,,Launched,,2019,2019-5
46523,Medical Technology Breakthrough Fund,19768,Venture Capital / Growth Equity,TMT,North America,United States,175000000.0,USD,,,Launched,,2019,2019-5
46528,HLM Venture Partners V,967,Venture Capital / Growth Equity,Healthcare,North America,,125000000.0,USD,64230000.0,USD,Currently Investing,1st Close,2019,2019-5
46528,HLM Venture Partners V,967,Venture Capital / Growth Equity,TMT,North America,,125000000.0,USD,64230000.0,USD,Currently Investing,1st Close,2019,2019-5
46533,KKR US CLO Equity Partners II,5586,Mezzanine / Debt,Diversified,North America,United States,,,81500000.0,USD,Launched,,2019,2019-5
46602,EIG Sunsuper Co-Investment II,11049,Fund of Funds / Co-Investment,Diversified,North America,,,,,,Launched,,2019,2019-5
46607,Enhanced Healthcare Partners Co-invest,19791,Fund of Funds / Co-Investment,Healthcare,North America,United States,,,,,Launched,,2019,2019-5
46620,Energy & Minerals Group Fund V Accordion,11468,Fund of Funds / Co-Investment,Energy / Oil & Gas,North America,,1000000000.0,USD,110000000.0,USD,Currently Investing,1st Close,2019,2019-4
46620,Energy & Minerals Group Fund V Accordion,11468,Fund of Funds / Co-Investment,Natural Resources,North America,,1000000000.0,USD,110000000.0,USD,Currently Investing,1st Close,2019,2019-4
46627,UnityPoint Health Ventures Innovation Fund,12716,Venture Capital / Growth Equity,Healthcare,North America,United States,100000000.0,USD,,,Launched,,2019,2019-5
46627,UnityPoint Health Ventures Innovation Fund,12716,Venture Capital / Growth Equity,TMT,North America,United States,100000000.0,USD,,,Launched,,2019,2019-5
46631,RAC II Opportunity Fund,7754,Buyout / Corporate Private Equity,Diversified,North America,,50000000.0,USD,29410000.0,USD,Launched,,2019,2019-1
46647,Cross Ocean USD ESS Fund III,18638,Mezzanine / Debt,Diversified,North America,United States,1500000000.0,USD,237750000.0,USD,Currently Investing,1st Close,2019,2019-5
46648,Azure I Continuation Fund,12841,Venture Capital / Growth Equity,TMT,North America,United States,,,,,Launched,,2019,2019-5
46654,ORG OTR Co-investment,13239,Fund of Funds / Co-Investment,Manufacturing,North America,,,,28860000.0,USD,Currently Investing,1st Close,2019,2019-5
46654,ORG OTR Co-investment,13239,Fund of Funds / Co-Investment,Business Services,North America,,,,28860000.0,USD,Currently Investing,1st Close,2019,2019-5
46654,ORG OTR Co-investment,13239,Fund of Funds / Co-Investment,Transport,North America,,,,28860000.0,USD,Currently Investing,1st Close,2019,2019-5
46654,ORG OTR Co-investment,13239,Fund of Funds / Co-Investment,Other,North America,,,,28860000.0,USD,Currently Investing,1st Close,2019,2019-5
46670,Bedrock Capital Entrepreneurs Fund II,19765,Venture Capital / Growth Equity,TMT,North America,United States,15000000.0,USD,,,Launched,,2019,2019-5
46673,Ares High Income Credit Opportunities Fund II,6844,Mezzanine / Debt,Diversified,Western Europe,,,,118540000.0,USD,Launched,,2019,2019-5
46673,Ares High Income Credit Opportunities Fund II,6844,Mezzanine / Debt,Diversified,North America,,,,118540000.0,USD,Launched,,2019,2019-5
46693,EcoR1 Venture Opportunity Fund,19809,Venture Capital / Growth Equity,Biotech / Life Science,North America,United States,,,78440000.0,USD,Currently Investing,1st Close,2019,2019-5
46709,Carlyle Dazzle Partners,5579,Buyout / Corporate Private Equity,Diversified,North America,,,,,,Launched,,2019,2019-5
46732,Artist Edge Partners II,19821,Venture Capital / Growth Equity,Diversified,North America,United States,13000000.0,USD,,,Launched,,2019,2019-5
46733,Altair Seed Co-Investment Fund,3302,Fund of Funds / Co-Investment,Diversified,North America,,,,46910000.0,USD,Currently Investing,1st Close,2019,2019-5
46738,TSSP Rotational Credit Fund,19637,Mezzanine / Debt,Diversified,North America,,,,,,Launched,,2019,2019-5
46740,Orkila Growth Fund III,15753,Venture Capital / Growth Equity,Consumer Goods,North America,United States,,,,,Launched,,2019,2019-6
46740,Orkila Growth Fund III,15753,Venture Capital / Growth Equity,TMT,North America,United States,,,,,Launched,,2019,2019-6
46756,Innovex Co-Investment Fund,8651,Fund of Funds / Co-Investment,Energy / Oil & Gas,North America,United States,,,,,Launched,,2019,2019-6
46759,Shatter Fund I,19824,Venture Capital / Growth Equity,Financial Services,North America,United States,10000000.0,USD,,,Launched,,2019,2019-6
46759,Shatter Fund I,19824,Venture Capital / Growth Equity,Healthcare,North America,United States,10000000.0,USD,,,Launched,,2019,2019-6
46759,Shatter Fund I,19824,Venture Capital / Growth Equity,TMT,North America,United States,10000000.0,USD,,,Launched,,2019,2019-6
46759,Shatter Fund I,19824,Venture Capital / Growth Equity,Other,North America,United States,10000000.0,USD,,,Launched,,2019,2019-6
46778,MGG Specialty Finance Fund II,17630,Mezzanine / Debt,Diversified,North America,,,,165250000.0,USD,Currently Investing,1st Close,2019,2019-5
46781,Parliament Credit Opportunities (open ended),18409,Mezzanine / Debt,Diversified,Latin America,,200000000.0,USD,70550000.0,USD,Launched,,2020,2020-9
46781,Parliament Credit Opportunities (open ended),18409,Mezzanine / Debt,Diversified,North America,,200000000.0,USD,70550000.0,USD,Launched,,2020,2020-9
46787,Bridging Fern Alternative Credit Fund,18704,Fund of Funds / Co-Investment,Manufacturing,North America,Canada,500000000.0,USD,,,Launched,,2019,2019-6
46787,Bridging Fern Alternative Credit Fund,18704,Fund of Funds / Co-Investment,Retail,North America,Canada,500000000.0,USD,,,Launched,,2019,2019-6
46787,Bridging Fern Alternative Credit Fund,18704,Fund of Funds / Co-Investment,Other,North America,Canada,500000000.0,USD,,,Launched,,2019,2019-6
46814,RISA Vertex Venture Fund,16455,Fund of Funds / Co-Investment,Diversified,North America,China,,,70000000.0,USD,Currently Investing,1st Close,2019,2019-3
46814,RISA Vertex Venture Fund,16455,Fund of Funds / Co-Investment,Diversified,North America,Israel,,,70000000.0,USD,Currently Investing,1st Close,2019,2019-3
46814,RISA Vertex Venture Fund,16455,Fund of Funds / Co-Investment,Diversified,North America,United States,,,70000000.0,USD,Currently Investing,1st Close,2019,2019-3
46814,RISA Vertex Venture Fund,16455,Fund of Funds / Co-Investment,Diversified,Asia-Pacific,China,,,70000000.0,USD,Currently Investing,1st Close,2019,2019-3
46814,RISA Vertex Venture Fund,16455,Fund of Funds / Co-Investment,Diversified,Asia-Pacific,Israel,,,70000000.0,USD,Currently Investing,1st Close,2019,2019-3
46814,RISA Vertex Venture Fund,16455,Fund of Funds / Co-Investment,Diversified,Asia-Pacific,United States,,,70000000.0,USD,Currently Investing,1st Close,2019,2019-3
46814,RISA Vertex Venture Fund,16455,Fund of Funds / Co-Investment,Diversified,Middle East/Africa,China,,,70000000.0,USD,Currently Investing,1st Close,2019,2019-3
46814,RISA Vertex Venture Fund,16455,Fund of Funds / Co-Investment,Diversified,Middle East/Africa,Israel,,,70000000.0,USD,Currently Investing,1st Close,2019,2019-3
46814,RISA Vertex Venture Fund,16455,Fund of Funds / Co-Investment,Diversified,Middle East/Africa,United States,,,70000000.0,USD,Currently Investing,1st Close,2019,2019-3
46856,Camden Partners Nexus Fund II,7465,Venture Capital / Growth Equity,Biotech / Life Science,North America,United States,50000000.0,USD,,,Launched,,2019,2019-6
46885,Serve Opportunities Fund I,17649,Buyout / Corporate Private Equity,Diversified,North America,United States,,,65000000.0,USD,Currently Investing,1st Close,2019,2019-5
46895,Vanterra HPH II,4310,Buyout / Corporate Private Equity,Diversified,North America,,,,27000000.0,USD,Currently Investing,1st Close,2019,2019-6
46900,BPC Tactical Fund,13878,Mezzanine / Debt,Diversified,North America,United States,250000000.0,USD,,,Currently Investing,1st Close,2019,2019-6
46910,BDCM Opportunity Fund V,7338,Mezzanine / Debt,TMT,North America,,,,372360000.0,USD,Currently Investing,1st Close,2019,2019-10
46932,Equality Private Equity Partners I,19853,Venture Capital / Growth Equity,Healthcare,North America,United States,500000000.0,USD,134660000.0,USD,Currently Investing,1st Close,2019,2019-10
46932,Equality Private Equity Partners I,19853,Venture Capital / Growth Equity,TMT,North America,United States,500000000.0,USD,134660000.0,USD,Currently Investing,1st Close,2019,2019-10
46935,H Venture Partners Brand Fund,19855,Venture Capital / Growth Equity,Consumer Goods,North America,United States,20000000.0,USD,2280000.0,USD,Currently Investing,1st Close,2019,2019-6
46935,H Venture Partners Brand Fund,19855,Venture Capital / Growth Equity,Retail,North America,United States,20000000.0,USD,2280000.0,USD,Currently Investing,1st Close,2019,2019-6
46936,H Venture Partners I,19855,Venture Capital / Growth Equity,Consumer Goods,North America,United States,50000000.0,USD,2600000.0,USD,Currently Investing,1st Close,2019,2019-6
46936,H Venture Partners I,19855,Venture Capital / Growth Equity,Retail,North America,United States,50000000.0,USD,2600000.0,USD,Currently Investing,1st Close,2019,2019-6
46940,BMAC Fund '19,17820,Venture Capital / Growth Equity,Financial Services,North America,United States,5000000.0,USD,,,Launched,,2019,2019-6
46997,Lantern Entertainment Holdings,17599,Distressed / Turnaround,Leisure,North America,United States,,,11700000.0,USD,Currently Investing,1st Close,2019,2019-4
46997,Lantern Entertainment Holdings,17599,Distressed / Turnaround,TMT,North America,United States,,,11700000.0,USD,Currently Investing,1st Close,2019,2019-4
47016,RCP Artemis Co-Invest,16699,Fund of Funds / Co-Investment,Financial Services,North America,,,,,,Launched,,2019,2019-6
47016,RCP Artemis Co-Invest,16699,Fund of Funds / Co-Investment,Financial Services,Western Europe,,,,,,Launched,,2019,2019-6
47019,NewSpring Growth Capital V,7659,Venture Capital / Growth Equity,Business Services,North America,United States,350000000.0,USD,,,Launched,,2019,2019-6
47019,NewSpring Growth Capital V,7659,Venture Capital / Growth Equity,TMT,North America,United States,350000000.0,USD,,,Launched,,2019,2019-6
47041,REL Aleph Coinvestment,8459,Fund of Funds / Co-Investment,Energy / Oil & Gas,North America,,,,,,Launched,,2019,2019-6
47047,RoundTable Healthcare Investors V,7247,Buyout / Corporate Private Equity,Healthcare,North America,United States,,,,,Launched,,2019,2019-6
47076,PROOF Side II,8489,Venture Capital / Growth Equity,Healthcare,North America,United States,,,10370000.0,USD,Currently Investing,6th Close,2019,2019-6
47076,PROOF Side II,8489,Venture Capital / Growth Equity,TMT,North America,United States,,,10370000.0,USD,Currently Investing,6th Close,2019,2019-6
47076,PROOF Side II,8489,Venture Capital / Growth Equity,Other,North America,United States,,,10370000.0,USD,Currently Investing,6th Close,2019,2019-6
47100,PA Capital Direct,7085,Buyout / Corporate Private Equity,Diversified,North America,,,,23650000.0,USD,Currently Investing,1st Close,2019,2019-6
47113,Monroe Ninepoint US Private Debt Fund (Evergreen),11051,Mezzanine / Debt,Diversified,North America,United States,1000000000.0,USD,,,Launched,,2019,2019-4
47140,GCM Grosvenor Advance Fund,2827,Buyout / Corporate Private Equity,Diversified,North America,,,,227222000.0,USD,Currently Investing,1st Close,2019,2019-6
47160,Dominus Capital Partners III,8948,Buyout / Corporate Private Equity,Consumer Goods,North America,,750000000.0,USD,362000000.0,USD,Currently Investing,2nd Close,2019,2019-6
47160,Dominus Capital Partners III,8948,Buyout / Corporate Private Equity,Business Services,North America,,750000000.0,USD,362000000.0,USD,Currently Investing,2nd Close,2019,2019-6
47163,RiverPark Ventures III,19906,Venture Capital / Growth Equity,Business Services,North America,United States,75000000.0,USD,,,Launched,,2019,2019-7
47175,HPS Mezzanine Private Investors 2019 II,7143,Mezzanine / Debt,Diversified,North America,,,,523420000.0,USD,Launched,,2019,2019-5
47175,HPS Mezzanine Private Investors 2019 II,7143,Mezzanine / Debt,Diversified,Western Europe,,,,523420000.0,USD,Launched,,2019,2019-5
47229,Next Ventures,19921,Venture Capital / Growth Equity,Consumer Goods,North America,,75000000.0,USD,51390000.0,USD,Currently Investing,1st Close,2019,2019-6
47229,Next Ventures,19921,Venture Capital / Growth Equity,Other,North America,,75000000.0,USD,51390000.0,USD,Currently Investing,1st Close,2019,2019-6
47231,Valedor Capital Partners II,19922,Venture Capital / Growth Equity,Diversified,North America,United States,,,5690000.0,USD,Currently Investing,1st Close,2019,2019-6
47244,GEC Estis Co-Invest,11028,Fund of Funds / Co-Investment,Energy / Oil & Gas,North America,,,,86850000.0,USD,Currently Investing,1st Close,2019,2019-7
47245,Summit Partners Co-Invest,6693,Fund of Funds / Co-Investment,Diversified,North America,,,,,,Launched,,2019,2019-7
47246,RedBird Vida Co-Invest,16182,Fund of Funds / Co-Investment,Diversified,North America,United States,,,41700000.0,USD,Currently Investing,1st Close,2019,2019-7
47247,Corrum Capital Aviation Partners II,16426,Buyout / Corporate Private Equity,Transport,North America,,,,35000000.0,USD,Currently Investing,1st Close,2019,2019-6
47250,CAZ eSports Fund,9345,Buyout / Corporate Private Equity,TMT,North America,United States,,,28560000.0,USD,Currently Investing,2nd Close,2019,2019-6
47266,Inspiration Ventures Secondary Fund I,15816,Secondaries,Healthcare,North America,,,,14000000.0,USD,Currently Investing,1st Close,2019,2019-6
47266,Inspiration Ventures Secondary Fund I,15816,Secondaries,TMT,North America,,,,14000000.0,USD,Currently Investing,1st Close,2019,2019-6
47268,YSOF III Prairie Coinvest,9163,Fund of Funds / Co-Investment,Diversified,North America,,,,,,Launched,,2019,2019-4
47380,Delta Capital Partners Fund I,19948,Mezzanine / Debt,Financial Services,North America,United States,100000000.0,USD,20350000.0,USD,Currently Investing,1st Close,2019,2019-7
47380,Delta Capital Partners Fund I,19948,Mezzanine / Debt,Other,North America,United States,100000000.0,USD,20350000.0,USD,Currently Investing,1st Close,2019,2019-7
47405,Trinity Ventures XIII,6716,Venture Capital / Growth Equity,TMT,North America,,250000000.0,USD,,,Currently Investing,1st Close,2019,2019-7
47408,GSP Steak Fund,19632,Buyout / Corporate Private Equity,Diversified,North America,United States,11000000.0,USD,,,Launched,,2019,2019-7
47409,Crosslink Crossover Fund VIII,7181,Venture Capital / Growth Equity,TMT,North America,United States,,,260630000.0,USD,Currently Investing,1st Close,2019,2019-7
47410,Hamilton Lane-Carpenters Partnership Fund V,6521,Fund of Funds / Co-Investment,Diversified,North America,,,,235000000.0,USD,Launched,,2019,2019-7
47439,Comvest Capital V,11696,Mezzanine / Debt,Healthcare,North America,,1250000000.0,USD,719500000.0,USD,Currently Investing,1st Close,2019,2019-7
47439,Comvest Capital V,11696,Mezzanine / Debt,TMT,North America,,1250000000.0,USD,719500000.0,USD,Currently Investing,1st Close,2019,2019-7
47439,Comvest Capital V,11696,Mezzanine / Debt,Other,North America,,1250000000.0,USD,719500000.0,USD,Currently Investing,1st Close,2019,2019-7
47451,Cannon Capital Composites I,18488,Buyout / Corporate Private Equity,TMT,North America,United States,,,4090000.0,USD,Currently Investing,2nd Close,2019,2019-7
47452,Eldorado Natural Resources Fund V,3431,Fund of Funds / Co-Investment,Natural Resources,North America,United States,,,6580000.0,USD,Currently Investing,2nd Close,2019,2019-6
47467,TCV NB Co,6697,Buyout / Corporate Private Equity,TMT,North America,,,,,,Launched,,2019,2019-7
47470,CRCM Opportunity Fund III,19963,Venture Capital / Growth Equity,TMT,Asia-Pacific,China,100000000.0,USD,65170000.0,USD,Currently Investing,1st Close,2019,2019-7
